"number"	"standard_number"	"standard_code"	"professional_area"	"professional_type"	"standard_name"	"order_Mintrud"
"483"	"763"	"26.011"	"Химическое, химико-технологическое производство"	"Производство энергоносителей из возобновляемого сырья биотехнологическим методом"	"Специалист - технолог в области биоэнергетических технологий"	"1054н от 21.12.2015"	""	""
"484"	"791"	"26.013"	"Химическое, химико-технологическое производство"	"Контроль качества производства биопрепаратов для растениеводства"	"Специалист по контролю качества биотехнологического производства препаратов для растениеводства"	"1043н от 21.12.2015"	""	""
"485"	"799"	"26.014"	"Химическое, химико-технологическое производство"	"Разработка, сопровождение и интеграция технологических процессов и производств в области биотехнических систем и технологий"	"Специалист в области разработки, сопровождения и интеграции технологических процессов и производств в области биотехнических систем и технологий"	"1157н от 28.12.2015"	""	""
"486"	"292"	"20.001"	"Электроэнергетика"	"Оперативное управление работой смены тепловой электростанции (ТЭС)"	"Работник по оперативному управлению объектами тепловой электростанции"	"1038н от 15.12.2014"	""	""
"487"	"493"	"20.010"	"Электроэнергетика"	"Оперативная эксплуатация и обслуживание аккумуляторного оборудования тепловой электростанции (далее ТЭС)"	"Работник по эксплуатации аккумуляторного оборудования тепловой электростанции"	"452н от 14.06.2015"	""	""
"488"	"494"	"20.011"	"Электроэнергетика"	"Оперативная эксплуатация и обслуживание электролизных установок тепловой электростанции (далее ТЭС)"	"Работник по эксплуатации электролизных установок тепловой электростанции"	"453н от 14.07.2015"	""	""
"489"	"495"	"20.012"	"Электроэнергетика"	"Организационное и техническое обеспечение эксплуатации электротехнического оборудования тепловой электростанции (ТЭС)"	"Работник по организации эксплуатации электротехнического оборудования тепловой электростанции"	"428н от 06.07.2015"	""	""
"490"	"535"	"20.013"	"Электроэнергетика"	"Оперативная эксплуатация и обслуживание компрессорного оборудования тепловой электростанции (ТЭС)"	"Работник по эксплуатации компрессорных установок тепловой электростанции"	"619н от 09.09.2015"	""	""
"491"	"548"	"20.014"	"Электроэнергетика"	"Организационное и техническое обеспечение эксплуатации тепломеханического оборудования тепловой электростанции (ТЭС)"	"Работник по организации эксплуатации тепломеханического оборудования тепловой электростанции"	"607н от 08.09.2015"	""	""
"492"	"551"	"20.015"	"Электроэнергетика"	"Оперативная эксплуатация тепломеханического оборудования тепловой электростанции (далее ТЭС)"	"Работник по эксплуатации тепломеханического оборудования тепловой электростанции"	"630н от 14.09.2015"	""	""
"493"	"560"	"20.016"	"Электроэнергетика"	"Оперативная эксплуатация электротехнического оборудования тепловой электростанции (ТЭС)"	"Работник по эксплуатации электротехнического оборудования тепловой электростанции"	"690н от 05.10.2015"	""	""
"494"	"666"	"20.017"	"Электроэнергетика"	"Осуществление процессов водоочистки и водоподготовки"	"Работник по химической водоподготовке котлов"	"1130н от 24.12.2015"	""	""
"495"	"760"	"20.018"	"Электроэнергетика"	"Мониторинг и диагностика оборудования и систем гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ГАЭС)"	"Работник по мониторингу и диагностике оборудования и систем гидроэлектростанций/гидроаккумулирующих электростанций"	"1059н от 21.12.2015"	""	""
"496"	"766"	"20.019"	"Электроэнергетика"	"Мониторинг и диагностика сооружений гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ГАЭС)"	"Работник по мониторингу и диагностике сооружений гидроэлектростанций/ гидроаккумулирующих электростанций"	"1121н от 24.12.2015"	""	""
"497"	"768"	"20.020"	"Электроэнергетика"	"Ремонт гидротурбинного и гидромеханического оборудования гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ ГАЭС)"	"Работник по ремонту гидротурбинного и гидромеханического оборудования гидроэлектростанций/ гидроаккумулирующих электростанций"	"1058н от 21.12.2015"	""	""
"498"	"773"	"20.021"	"Электроэнергетика"	"Ремонт гидротехнических сооружений (ГТС) гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ГАЭС)"	"Работник по ремонту гидротехнических сооружений гидроэлектростанций/ гидроаккумулирующих электростанций"	"1120н от 24.12.2015"	""	""
"499"	"782"	"20.023"	"Электроэнергетика"	"Расчет режимов тепловых сетей"	"Работник по расчету режимов тепловых сетей"	"1072н от 21.12.2015"	""	""
"500"	"788"	"20.024"	"Электроэнергетика"	"Ремонт оборудования, трубопроводов и арматуры тепловых сетей"	"Работник по ремонту оборудования, трубопроводов и арматуры тепловых сетей"	"1069н от 21.12.2015"	""	""
"501"	"790"	"20.025"	"Электроэнергетика"	"Эксплуатация оборудования, трубопроводов и арматуры тепловых сетей"	"Работник по эксплуатации оборудования, трубопроводов и арматуры тепловых сетей"	"1164н от 28.12.2015"	""	""
"502"	"796"	"20.026"	"Электроэнергетика"	"Ремонт электротехнического оборудования (ЭТО) гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ГАЭС)"	"Работник по ремонту электротехнического оборудования гидроэлектростанций/ гидроаккумулирующих электростанций"	"1119н от 24.12.2015"	""	""
"503"	"805"	"20.027"	"Электроэнергетика"	"Диагностика оборудования электрических сетей методами химического анализа"	"Работник по диагностике оборудования электрических сетей методами химического анализа"	"1161н от 28.12.2015"	""	""
"504"	"806"	"20.029"	"Электроэнергетика"	"Обслуживание и ремонт оборудования связи электрических сетей"	"Работник по обслуживанию и ремонту оборудования связи электрических сетей"	"1176н от 29.12.2015"	""	""
"505"	"807"	"20.029"	"Электроэнергетика"	"Метрологическое обеспечение деятельности по передаче и распределению электроэнергии"	"Работник по метрологическому обеспечению деятельности по передаче и распределению электроэнергии"	"1160н от 28.12.2015"	""	""
"506"	"808"	"20.030"	"Электроэнергетика"	"Техническое обслуживание и ремонт кабельных линий электропередачи"	"Работник по техническому обслуживанию и ремонту кабельных линий электропередачи"	"1165н от 28.12.2015"	""	""
"507"	"826"	"20.031"	"Электроэнергетика"	"Техническое обслуживание и ремонт воздушных линий электропередачи"	"Работник по техническому обслуживанию и ремонту воздушных линий электропередачи"	"1178н от 29.12.2015"	""	""
"508"	"828"	"20.032"	"Электроэнергетика"	"Обслуживание оборудования подстанций электрических сетей"	"Работник по обслуживанию оборудования подстанций электрических сетей"	"1177н от 29.12.2015"	""	""
"509"	"832"	"20.033"	"Электроэнергетика"	"Управление качеством производственных активов гидроэнергетических объектов (гидроэлектростанций/ гидроаккумулирующих электростанций (ГЭС/ГАЭС))"	"Работник по управлению качеством производственных активов гидроэнергетических объектов (гидроэлектростанций/ гидроаккумулирующих электростанций)"	"45н от 10.02.2016"	""	""
"510"	"31"	"40.010"	"Сквозные виды профессиональной деятельности"	"Технический контроль качества продукции"	"Специалист по техническому контролю качества продукции"	"123н от 04.03.2014"	""	""
"511"	"761"	"30.021"	"Судостроение"	"Разметочные работы в сфере судостроения и судоремонта"	"Разметчик судовой"	"1011н от 11.12.2015"	""	""
"512"	"89"	"16.018"	"Строительство и жилищно-коммунальное хозяйство"	"Управление многоквартирным домом"	"Специалист по управлению многоквартирным домом"	"236н от 11.04.2014"	""	""
"513"	"126"	"13.007"	"Сельское хозяйство"	"Предоставление услуг по искусственному осеменению животных и птиц с использованием различных методов"	"Оператор по искусственному осеменению"	"358н от 04.07.2014"	""	""
"514"	"1"	"01.001"	"Образование и наука"	"Дошкольное образование Начальное общее образованиеОсновное общее образованиеСреднее общее образование"	"Педагог (педагогическая деятельность в дошкольном, начальном общем, основном общем, среднем общем образовании) (воспитатель, учитель)"	"544н от 08.10.2015"	""	""
"515"	"2"	"40.001"	"Сквозные виды профессиональной деятельности"	"Создание и охрана интеллектуальной собственности, защита и введение в оборот прав на нее"	"Специалист по патентоведению"	"570н от 22.10.2013"	""	""
"516"	"4"	"06.001"	"Связь, информационные и коммуникационные технологии"	"Разработка программного обеспечения"	"Программист"	"679н от 18.11.2013"	""	""
"517"	"121"	"13.005"	"Сельское хозяйство"	"Эксплуатация мелиоративных объектов и реализация природоохранных мероприятий"	"Специалист по агромелиорации"	"341н от 21.05.2014"	""	""
"518"	"122"	"11.006"	"Средства массовой информации, издательство и полиграфия"	"Редактирование и подготовка материалов к публикации в средствах массовой информации (СМИ)"	"Редактор средств массовой информации"	"538н от 04.08.2014"	""	""
"519"	"130"	"24.022"	"Атомная промышленность"	"Эксплуатационное обслуживание турбинного оборудования"	"Машинист-обходчик турбинного оборудования"	"532н от 04.08.2014"	""	""
"520"	"132"	"13.008"	"Сельское хозяйство"	"Выращивание овощей в открытом и защищенном грунте"	"Овощевод"	"525н от 04.08.2014"	""	""
"521"	"219"	"30.004"	"Судостроение"	"Выполнение работ по приданию деталям требуемой формы при постройке и ремонте морских и речных судов, плавучих конструкций и их составных частей"	"Гибщик судовой"	"981н от 08.12.2014"	""	""
"522"	"229"	"30.006"	"Судостроение"	"Погрузочные и разгрузочные работы в судоремонтной и судостроительной промышленности"	"Такелажник судовой"	"986н от 08.12.2014"	""	""
"523"	"235"	"30.010"	"Судостроение"	"Технологическое обеспечение производства, обслуживания, ремонта и модернизации судов, плавучих конструкций и их составных частей"	"Инженер-технолог в области судостроения"	"877н от 11.11.2014"	""	""
"524"	"244"	"16.025"	"Строительство и жилищно-коммунальное хозяйство"	"Организация строительного производства"	"Организатор строительного производства"	"930н от 21.11.2014"	""	""
"525"	"102"	"06.005"	"Связь, информационные и коммуникационные технологии"	"Разработка, проектирование, исследование и эксплуатация радиоэлектронных средств и радиоэлектронных систем различного назначения"	"Инженер-радиоэлектронщик"	"315н от 19.05.2014"	""	""
"526"	"138"	"13.010"	"Сельское хозяйство"	"Эксплуатация машин и оборудования животноводческих комплексов и механизированных ферм"	"Оператор животноводческих комплексов и механизированных ферм"	"523н от 04.08.2014"	""	""
"527"	"142"	"13.013"	"Сельское хозяйство"	"Производственно-технологическая деятельность в области садоводства"	"Садовод"	"527н от 04.08.2014"	""	""
"528"	"148"	"06.013"	"Связь, информационные и коммуникационные технологии"	"Создание и управление информационными ресурсами в сети Интернет"	"Специалист по информационным ресурсам"	"629н от 08.09.2014"	""	""
"529"	"150"	"15.008"	"Рыбоводство и рыболовство"	"Управление водными биоресурсами"	"Ихтиолог"	"543н от 04.08.2014"	""	""
"530"	"155"	"04.003"	"Культура, искусство"	"Деятельность по хранению музейных предметов и музейных коллекций в музеях всех видов"	"Хранитель музейных ценностей"	"537н от 04.08.2014"	""	""
"531"	"165"	"40.032"	"Сквозные виды профессиональной деятельности"	"Наладка электроэрозионных станков с числовым программным управлением (ЧПУ), обработка деталей"	"Оператор-наладчик электроэрозионных станков с числовым программным управлением"	"624н от 08.09.2014"	""	""
"532"	"169"	"21.001"	"Легкая и текстильная промышленность"	"Промышленный дизайн детской игровой среды и продукции"	"Дизайнер детской игровой среды и продукции"	"892н от 18.11.2014"	""	""
"533"	"170"	"15.010"	"Рыбоводство и рыболовство"	"Микробиологический контроль качества и безопасности водных биологических ресурсов, среды их обитания, технологических процессов аквакультуры и производства рыбной продукции"	"Микробиолог"	"856н от 31.10.2014"	""	""
"534"	"174"	"40.037"	"Сквозные виды профессиональной деятельности"	"Разработка технологии производства полупроводниковых элементов, приборов, включая фоточувствительные и оптоэлектронные"	"Специалист по разработке технологии производства приборов квантовой электроники и фотоники"	"446н от 10.07.2014"	""	""
"535"	"184"	"40.047"	"Сквозные виды профессиональной деятельности"	"Холодное штампование из различных материалов"	"Штамповщик"	"622н от 08.09.2014"	""	""
"536"	"193"	"13.015"	"Сельское хозяйство"	"Производственно-технологическая деятельность в области декоративного садоводства"	"Специалист в области декоративного садоводства"	"627н от 08.09.2014"	""	""
"537"	"29"	"40.009"	"Сквозные виды профессиональной деятельности"	"Слесарная обработка деталей, сборка узлов и механизмов механической, гидравлической, пневматической частей изделий машиностроения"	"Слесарь-сборщик"	"122н от 04.03.2014"	""	""
"538"	"32"	"40.011"	"Сквозные виды профессиональной деятельности"	"Проведение научно-исследовательских и опытно-конструкторских разработок"	"Специалист по научно-исследовательским и опытно-конструкторским разработкам"	"121н от 04.03.2014"	""	""
"539"	"35"	"15.001"	"Рыбоводство и рыболовство"	"Ручное и частично механизированное изготовление орудий лова"	"Изготовитель орудий лова"	"185н от 07.04.2014"	""	""
"540"	"43"	"15.002"	"Рыбоводство и рыболовство"	"Конструирование орудий рыболовства"	"Инженер-конструктор орудий промышленного лова рыбы и морепродуктов"	"209н от 07.04.2014"	""	""
"541"	"49"	"15.003"	"Рыбоводство и рыболовство"	"Организация вылова (добычи) водных биологических ресурсов рыбодобывающей организацией"	"Специалист по добыче рыбы"	"207н от 07.04.2014"	""	""
"542"	"50"	"15.004"	"Рыбоводство и рыболовство"	"Рыбоводство и предоставление услуг в этой области"	"Инженер-рыбовод"	"213н от 07.04.2014"	""	""
"543"	"51"	"15.005"	"Рыбоводство и рыболовство"	"Рыбоводство и предоставление услуг в этой области"	"Рыбовод"	"208н от 07.04.2014"	""	""
"544"	"56"	"24.013"	"Атомная промышленность"	"Техническая эксплуатация электрооборудования судов с ядерной энергетической установкой (ЯЭУ) и судов атомного технологического обслуживания (АТО)"	"Специалист электромеханической службы судов с ядерной энергетической установкой, судов атомного технологического обслуживания (рядовойсостав всех категорий)"	"204н от 07.04.2014"	""	""
"545"	"57"	"11.001"	"Средства массовой информации, издательство и полиграфия"	"Техническое обслуживание полиграфического оборудования"	"Наладчик полиграфического оборудования"	"197н от 07.04.2014"	""	""
"546"	"67"	"06.003"	"Связь, информационные и коммуникационные технологии"	"Проектно-конструкторская деятельность"	"Архитектор программного обеспечения"	"228н от 07.04.2014"	""	""
"547"	"68"	"06.004"	"Связь, информационные и коммуникационные технологии"	"Разработка и тестирование программного обеспечения"	"Специалист по тестированию в области информационных технологий"	"225н от 11.04.2014"	""	""
"548"	"82"	"25.010"	"Ракетно-космическая промышленность"	"Технологическая подготовка и сопровождение производства космических аппаратов и систем"	"Инженер-технолог по изготовлению космических аппаратов и систем"	"244н от 11.04.2014"	""	""
"549"	"250"	"40.062"	"Сквозные виды профессиональной деятельности"	"Профессиональная деятельность в области управления качеством продукции(услуг)"	"Специалист по качеству продукции"	"856н от 31.10.2014"	""	""
"550"	"257"	"40.063"	"Сквозные виды профессиональной деятельности"	"Сопровождение процесса производства на инжекционно-литьевой машине (термопластавтомате) деталей и изделий из полимеров (пластмасс)"	"Оператор инжекционно-литьевой машины (термопластавтомата)"	"895н от 18.11.2014"	""	""
"551"	"261"	"16.027"	"Строительство и жилищно-коммунальное хозяйство"	"Выполнение механизированных работ с применением бульдозера в условиях строительства, обслуживания и ремонта автомобильных дорог, аэродромов, гидротехнических, трубопроводных и других сооружений"	"Машинист бульдозера"	"984н от 08.12.2014"	""	""
"552"	"325"	"21.003"	"Легкая и текстильная промышленность"	"Маркетинг в области детских товаров"	"Специалист в области маркетинга детских товаров"	"1176н от 26.12.2014"	""	""
"553"	"329"	"11.010"	"Средства массовой информации, издательство и полиграфия"	"Деятельность по созданию фотографического изображения с помощью специальных технических средств"	"Фотограф"	"1077н от 22.12.2014"	""	""
"554"	"331"	"16.040"	"Строительство и жилищно-коммунальное хозяйство"	"Бестраншейная прокладка подземных инженерных коммуникаций при помощи специализированных мобильных буровых установок горизонтального направленного бурения (далее - ГНБ)"	"Оператор комплекса горизонтального направленного бурения в строительстве"	"1073н от 22.12.2014"	""	""
"555"	"338"	"20.002"	"Электроэнергетика"	"Эксплуатация оборудования автоматизированных систем управления технологическим процессом гидроэлектростанции/ гидроаккумулирующей электростанции"	"Работник по эксплуатации оборудования автоматизированных систем управления технологическим процессом гидроэлектростанции/ гидроаккумулирующей электростанции"	"1118н от 25.12.2014"	""	""
"556"	"355"	"20.005"	"Электроэнергетика"	"Эксплуатация оборудования технологической автоматики и возбуждения гидроэлектростанции/ гидроаккумулирующей электростанции"	"Работник по эксплуатации оборудования технологической автоматики и возбуждения гидроэлектростанции/ гидроаккумулирующей электростанции"	"1121н от 25.12.2014"	""	""
"557"	"360"	"16.049"	"Строительство и жилищно-коммунальное хозяйство"	"Обслуживание систем инженерно-технического обеспечения зданий и сооружений с применением диспетчерского контроля"	"Диспетчер аварийно-диспетчерской службы"	"1120н от 25.12.2014"	""	""
"558"	"372"	"23.025"	"Деревообрабатывающая и целлюлозно-бумажная промышленность, мебельное производство"	"Резка рулонной бумаги на листы с последующей их упаковкой на автоматической линии"	"Оператор автоматических линий по резке и упаковке листовых бумаг"	"1129н от 25.12.2014"	""	""
"559"	"379"	"23.031"	"Деревообрабатывающая и целлюлозно-бумажная промышленность, мебельное производство"	"Ведение процесса сжигания черного щелока в содорегенерационных агрегатах и содовых печах"	"Содовщик"	"1131н от 25.12.2014"	""	""
"560"	"382"	"40.078"	"Сквозные виды профессиональной деятельности"	"Выполнение токарных работ"	"Токарь"	"1128н от 25.12.2014"	""	""
"561"	"394"	"23.039"	"Деревообрабатывающая и целлюлозно-бумажная промышленность, мебельное производство"	"Разработка и выбор технологических процессов по отделке деталей и изделий мебели из древесных материалов"	"Специалист по отделке деталей и изделий мебели из древесных материалов"	"1186н от 26.12.2014"	""	""
"562"	"405"	"19.010"	"Добыча, переработка, транспортировка нефти и газа"	"Транспортирование природного газа по магистральным газопроводам"	"Специалист по транспортировке по трубопроводам газа"	"1168н от 26.12.2014"	""	""
"563"	"409"	"20.007"	"Электроэнергетика"	"Планирование водно-энергетических, электроэнергетических и гидрологических режимов работы гидроэлектростанций/ гидроаккумулирующих электростанций"	"Работник по планированию режимов гидроэлектростанций/ гидроаккумулирующих электростанций"	"173н от 19.03.2015"	""	""
"564"	"463"	"24.031"	"Атомная промышленность"	"Организация и проведение работ по обеспечению ядерной безопасности в процессе эксплуатации АС, связанных с учетом и контролем ядерных материалов"	"Специалист в области учета и контроля ядерных материалов в области атомной энергетики"	"293н от 14.05.2015"	""	""
"565"	"475"	"24.034"	"Атомная промышленность"	"Организация технической эксплуатации плавучих атомных станций (ПАТЭС)"	"Техник по документации плавучей атомной станции"	"279н от 07.05.2015"	""	""
"566"	"476"	"24.035"	"Атомная промышленность"	"Управление организацией, функционирующей в области использования атомной энергии"	"Руководитель управляющей организации в атомной отрасли"	"516н от 27.07.2015"	""	""
"567"	"482"	"33.009"	"Сервис, оказание услуг населению (торговля, техническое обслуживание, ремонт, предоставление персональных услуг, услуги гостеприимства, общественное питание и пр.)"	"Организация похорон и предоставление связанных с ними услуг"	"Специалист в области похоронного дела"	"278н от 07.05.2015"	""	""
"568"	"612"	"25.031"	"Ракетно-космическая промышленность"	"Сборка автоматических космических аппаратов (АКА) и их компонентов"	"Слесарь-сборщик автоматических космических аппаратов"	"953н от 02.12.2015"	""	""
"569"	"726"	"23.048"	"Деревообрабатывающая и целлюлозно-бумажная промышленность, мебельное производство"	"Регенерация сульфатных щелоков и известкового шлама"	"Оператор установок по регенерации сульфатных щелоков"	"1097н от 21.12.2015"	""	""
"570"	"742"	"40.131"	"Сквозные виды профессиональной деятельности"	"Выполнение токарно-револьверных работ"	"Токарь-револьверщик"	"1132н от 24.12.2015"	""	""
"571"	"776"	"16.076"	"Строительство и жилищно-коммунальное хозяйство"	"Переработка твердых бытовых отходов (ТБО)"	"Работник цеха по сортировке твердых бытовых отходов"	"1060н от 21.12.2015"	""	""
"572"	"778"	"16.078"	"Строительство и жилищно-коммунальное хозяйство"	"Эксплуатация домовых газовых сетей и оборудования"	"Рабочий по эксплуатации газовых сетей и оборудования домохозяйства"	"1081н от 21.12.2015"	""	""
"573"	"781"	"20.022"	"Электроэнергетика"	"Оперативное управление тепловыми сетями"	"Работник по оперативному управлению тепловыми сетями"	"1162н от 28.12.2015"	""	""
"574"	"247"	"40.060"	"Сквозные виды профессиональной деятельности"	"Профессиональная деятельность в области сертификации продукции (услуг)"	"Специалист по сертификации продукции"	"837н от 31.10.2014"	""	""
"575"	"352"	"20.003"	"Электроэнергетика"	"Эксплуатация оборудования релейной защиты и противоаварийной автоматики гидроэлектростанции/ гидроаккумулирующей электростанции"	"Работник по эксплуатации оборудования релейной защиты и противоаварийной автоматики гидроэлектростанций/ гидроаккумулирующих электростанций"	"1188н от 26.12.2014"	""	""
"576"	"216"	"30.003"	"Судостроение"	"Контроль технологии и качества выполняемых работ в ходе строительства и ремонта судов, плавучих конструкций и их составных частей"	"Контролер судокорпусных, судомонтажных и трубопроводных работ"	"680н от 09.10.2014"	""	""
"577"	"228"	"30.005"	"Судостроение"	"Выполнение работ по сборке, установке, ремонту и демонтажу судовой мебели и сопутствующих конструкций судов, плавучих конструкций"	"Столяр судовой"	"1059н от 22.12.2014"	""	""
"578"	"230"	"30.007"	"Судостроение"	"Изготовление и ремонт судовых трубопроводов"	"Трубопроводчик судовой"	"756н от 22.10.2014"	""	""
"579"	"231"	"30.008"	"Судостроение"	"Слесарные ремонтные работы на судах и плавучих конструкциях"	"Слесарь-судоремонтник"	"980н от 08.12.2014"	""	""
"580"	"236"	"30.011"	"Судостроение"	"Судостроение и судоремонт судов и плавучих конструкций"	"Сборщик-достройщик судовой"	"757н от 22.10.2014"	""	""
"581"	"471"	"20.009"	"Электроэнергетика"	"Эксплуатация оборудования связи и телемеханики гидроэлектростанции/ гидроаккумулирующей электростанции"	"Работник по эксплуатации оборудования связи и телемеханики гидроэлектростанций/ гидроаккумулирующих электростанций"	"367н от 08.06.2015"	""	""
"582"	"500"	"40.094"	"Сквозные виды профессиональной деятельности"	"Выполнение работ по нанесению на детали и изделия защитных, защитно-декоративных и специальных покрытий методом гальваностегии и гальванопластики, а также нанесение окисных покрытий химическим и электрохимическим способами"	"Гальваник"	"451н от 14.07.2015"	""	""
"583"	"553"	"08.025"	"Финансы и экономика"	"Деятельность по определению стоимостей (цен), оценка объектов гражданских прав, обязательств, убытков"	"Специалист в оценочной деятельности"	"539н от 04.08.2015"	""	""
"584"	"205"	"30.002"	"Судостроение"	"Малярные работы на судах, плавучих конструкциях и их составных частях"	"Маляр судовой"	"679н от 09.10.2014"	""	""
"585"	"237"	"30.012"	"Судостроение"	"Сборка и ремонт корпусов металлических судов"	"Сборщик корпусов металлических судов"	"890н от 18.11.2014"	""	""
"586"	"238"	"30.013"	"Судостроение"	"Эксплуатационно-ремонтная деятельность на судах и плавучих конструкциях"	"Слесарь-монтажник судовой"	"982н от 08.12.2014"	""	""
"587"	"677"	"40.115"	"Сквозные виды профессиональной деятельности"	"Организация и контроль производства (изготовления, монтажа, ремонта, реконструкции) конструкций (изделий, продукции) с применением сварки и родственных процессов"	"Специалист сварочного производства"	"975н от 03.12.2015"	""	""
"588"	"509"	"01.002"	"Образование и наука"	"Деятельность по психолого-педагогическому сопровождению образовательного процесса"	"Педагог-психолог (психолог в сфере образования)"	"514н от 24.07.2015"	""	""
"589"	"100"	"17.007"	"Транспорт"	"Контроль состояния железнодорожного пути"	"Работник по контролю за состоянием железнодорожного пути"	"310н от 14.05.2014"	""	""
"590"	"103"	"25.012"	"Ракетно-космическая промышленность"	"Баллистическое обеспечение испытаний космических средств (средств выведения, орбитальных средств)"	"Специалист по баллистическому обеспечению испытаний космических средств"	"319н от 19.05.2014"	""	""
"591"	"232"	"30.029"	"Судостроение"	"Изоляция и ремонт изоляции систем и оборудования судов, плавучих конструкций и их составных частей"	"Изолировщик судовой"	"759н от 30.10.2014"	""	""
"592"	"40"	"24.004"	"Атомная промышленность"	"Ремонт основного и вспомогательного реакторно-турбинного оборудования (РТО)"	"Слесарь по ремонту реакторно-турбинного оборудования"	"189н от 07.04.2014"	""	""
"593"	"42"	"06.002"	"Связь, информационные и коммуникационные технологии"	"Оказание услуг почтовой связи (прием, обработка, пересылка, вручение почтовых отправлений, периодической печати, почтовых переводов денежных средств и др.)"	"Специалист почтовой связи"	"198н от 07.04.2014"	""	""
"594"	"577"	"05.006"	"Физическая культура и спорт"	"Деятельность по обеспечению процесса сопровождения инвалидов, лиц с ограниченными возможностями здоровья и несовершеннолетних"	"Сопровождающий инвалидов, лиц с ограниченными возможностями здоровья и несовершеннолетних"	"871н от 16.11.2015"	""	""
"595"	"598"	"24.061"	"Атомная промышленность"	"Эксплуатация спецоборудования по переработке жидких радиоактивных отходов (ЖРО)"	"Оператор спецоборудования по переработке жидких радиоактивных отходов"	"776н от 26.10.2015"	""	""
"596"	"64"	"25.008"	"Ракетно-космическая промышленность"	"Испытания ракетных двигателей"	"Специалист по испытаниям ракетных двигателей"	"200н от 07.04.2014"	""	""
"597"	"6"	"03.002"	"Социальное обслуживание"	"Предоставление социальных услуг клиентам организации социального обслуживания"	"Социальный работник"	"677н от 18.11.2013"	""	""
"598"	"9"	"03.005"	"Социальное обслуживание"	"Проведение медико-социальной экспертизы"	"Специалист по медико-социальной экспертизе"	"715н от 05.12.2013"	""	""
"599"	"202"	"31.002"	"Автомобилестроение"	"Осуществление диагностики неисправностей и контроль качества монтажа узлов, агрегатов и мехатронных систем автомобиля"	"Специалист по мехатронике в автомобилестроении"	"812н от 28.10.2014"	""	""
