razdel,code,name,level,parent_code
C,14.13.21,"Производство верхней одежды из текстильных материалов, кроме трикотажных или вязаных, для мужчин или мальчиков",unknown,14.13
C,14.13.22,"Производство верхней одежды из текстильных материалов, кроме трикотажных или вязаных, для женщин или девочек",unknown,14.13
C,14.13.3,Пошив и вязание прочей верхней одежды по индивидуальному заказу населения,unknown,14.13
C,14.14,Производство нательного белья,unknown,14
C,14.14.1,Производство трикотажного и вязаного нательного белья,unknown,14.14
C,14.14.11,Производство трикотажных или вязаных рубашек для мужчин или для мальчиков,unknown,14.14
C,14.14.12,Производство маек и прочего трикотажного или вязаного нательного белья для мужчин или мальчиков,unknown,14.14
C,14.14.13,"Производство трикотажных или вязаных блузок, рубашек и батников для женщин или для девочек",unknown,14.14
C,14.14.14,Производство маек и прочего трикотажного или вязаного нательного белья для женщин или для девочек,unknown,14.14
C,14.14.2,Производство нательного белья из тканей,unknown,14.14
C,14.14.21,"Производство рубашек из текстильных материалов, кроме трикотажных или вязаных, для мужчин или для мальчиков",unknown,14.14
C,14.14.22,"Производство маек и прочего нательного белья из текстильных материалов, кроме трикотажных или вязаных, для мужчин или для мальчиков",unknown,14.14
C,14.14.23,"Производство блузок, рубашек и батников из текстильных материалов, кроме трикотажных или вязаных, для женщин или для девочек",unknown,14.14
C,14.14.24,"Производство маек и прочего нательного белья из текстильных материалов, кроме трикотажных или вязаных, для женщин или для девочек",unknown,14.14
C,14.14.25,"Производство бюстгальтеров, поясов, корсетов и аналогичных изделий, и их частей из любого текстильного материала, включая трикотажные или вязаные",unknown,14.14
C,14.14.3,"Производство трикотажных или вязаных футболок, маек и прочих нижних рубашек",unknown,14.14
C,14.14.4,Пошив нательного белья по индивидуальному заказу населения,unknown,14.14
C,14.19,Производство прочей одежды и аксессуаров одежды,unknown,14
C,14.19.1,"Производство трикотажной или вязаной одежды для детей младшего возраста, спортивной или прочей одежды, аксессуаров и деталей одежды",unknown,14.19
C,14.19.11,Производство трикотажных или вязаных одежды и аксессуаров одежды для детей младшего возраста,unknown,14.19
C,14.19.12,"Производство спортивных костюмов, лыжных костюмов, купальных костюмов и прочей трикотажной или вязаной одежды",unknown,14.19
C,14.19.13,"Производство трикотажных или вязаных перчаток, рукавиц (варежек) и митенок",unknown,14.19
C,14.19.19,"Производство прочих трикотажных или вязаных аксессуаров одежды, в том числе платков, шарфов, галстуков и прочих аналогичных изделий",unknown,14.19
C,14.19.2,"Производство одежды для детей младшего возраста, спортивной или прочей одежды и аксессуаров одежды из текстильных материалов, кроме трикотажных или вязаных",unknown,14.19
C,14.19.21,"Производство одежды и аксессуаров одежды для детей младшего возраста из текстильных материалов, кроме трикотажных или вязаных",unknown,14.19
C,14.19.22,"Производство спортивных костюмов, лыжных костюмов, купальных костюмов и прочей одежды из текстильных материалов, кроме трикотажных или вязаных",unknown,14.19
C,14.19.23,"Производство аксессуаров одежды, в том числе платков, шарфов, галстуков, перчаток и прочих аналогичных изделий из текстильных материалов, кроме трикотажных или вязаных",unknown,14.19
C,14.19.3,Производство аксессуаров одежды из кожи; производство одежды из фетра или нетканых материалов; производство одежды из текстильных материалов с покрытием,unknown,14.19
C,14.19.31,Производство аксессуаров одежды из натуральной или композиционной кожи,unknown,14.19
C,14.19.32,"Производство одежды из фетра, нетканых материалов, из текстильных материалов с пропиткой или покрытием",unknown,14.19
C,14.19.4,Производство головных уборов,unknown,14.19
C,14.19.5,"Пошив и вязание прочей одежды и аксессуаров одежды, головных уборов по индивидуальному заказу населения",unknown,14.19
C,14.2,Производство меховых изделий,unknown,14
C,14.20,Производство меховых изделий,unknown,14
C,14.20.1,"Производство меховых изделий, кроме изготовленных по индивидуальному заказу",unknown,14.20
C,14.20.2,Пошив меховых изделий по индивидуальному заказу населения,unknown,14.20
C,14.3,Производство вязаных и трикотажных изделий одежды,unknown,14
C,14.31,Производство вязаных и трикотажных чулочно-носочных изделий,unknown,14
C,14.31.1,"Производство вязаных и трикотажных чулочно- носочных изделий, кроме изготовленных по индивидуальному заказу",unknown,14.31
C,14.31.2,Изготовление вязаных и трикотажных чулочно- носочных изделий по индивидуальному заказу населения,unknown,14.31
C,14.39,Производство прочих вязаных и трикотажных изделий,unknown,14
C,14.39.1,"Производство прочих вязаных и трикотажных изделий, не включенных в другие группировки",unknown,14.39
C,14.39.2,"Изготовление прочих вязаных и трикотажных изделий, не включенных в другие группировки по индивидуальному заказу населения",unknown,14.39
C,15,Производство кожи и изделий из кожи,unknown,
C,15.1,"Дубление и отделка кожи, производство чемоданов, сумок, шорно-седельных изделий из кожи; выделка и крашение меха",unknown,15
C,15.11,"Дубление и выделка кожи, выделка и крашение меха",unknown,15
C,15.11.1,Выделка и крашение меха,unknown,15.11
C,15.11.2,"Производство замши, пергаментной кожи, лакированной и металлизированной кожи",unknown,15.11
C,15.11.3,"Дубление, выделка и крашение кожи из шкур крупного рогатого скота или животных семейства лошадиных",unknown,15.11
C,15.11.4,"Дубление, выделка и крашение кожи из шкур овец, коз и свиней",unknown,15.11
C,15.11.5,"Дубление, выделка и крашение кожи из шкур прочих животных, производство композиционной кожи",unknown,15.11
C,15.11.51,"Дубление, выделка и крашение кожи из шкур прочих животных",unknown,15.11
C,15.11.52,Производство композиционной кожи,unknown,15.11
C,15.12,"Производство чемоданов, дамских сумок и аналогичных изделий из кожи и других материалов; производство шорно-седельных и других изделий из кожи",unknown,15
C,15.2,Производство обуви,unknown,15
C,15.20,Производство обуви,unknown,15
C,15.20.1,"Производство обуви, кроме спортивной, защитной и ортопедической",unknown,15.20
C,15.20.11,Производство водонепроницаемой обуви с верхом из резины или пластмассы,unknown,15.20
C,15.20.12,"Производство обуви с верхом из резины и пластмассы, кроме водопроницаемой",unknown,15.20
C,15.20.13,"Производство обуви с верхом из кожи, кроме спортивной обуви, обуви с защитным металлическим подноском и различной специальной обуви",unknown,15.20
C,15.20.14,"Производство обуви с верхом из текстильных материалов, кроме спортивной обуви",unknown,15.20
C,15.20.2,Производство спортивной обуви,unknown,15.20
C,15.20.3,Производство защитной обуви,unknown,15.20
C,15.20.31,Производство обуви с защитным металлическим подноском,unknown,15.20
C,15.20.32,Производство деревянной и различной специальной обуви,unknown,15.20
C,15.20.4,"Производство деталей обуви из кожи; вкладных стелек, подпяточников и аналогичных изделий; производство гетр, гамашей и аналогичных изделий",unknown,15.20
C,15.20.41,"Производство деталей обуви из кожи; вкладных стелек, подпяточников и аналогичных изделий",unknown,15.20
C,15.20.42,"Производство гетр, гамашей и аналогичных изделий",unknown,15.20
C,15.20.5,Пошив обуви и различных дополнений к обуви по индивидуальному заказу населения,unknown,15.20
C,16,"Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения",unknown,
C,16.1,Распиловка и строгание древесины,unknown,16
C,16.10,Распиловка и строгание древесины,unknown,16
C,16.10.1,"Производство пиломатериалов, кроме профилированных, толщиной более 6 мм; производство непропитанных железнодорожных и трамвайных шпал из древесины",unknown,16.10
C,16.10.2,"Производство пиломатериалов, профилированных по кромке; производство древесного полотна, древесной муки; производство технологической щепы или стружки",unknown,16.10
C,16.10.3,"Производство древесины, пропитанной или обработанной защитными или другими веществами",unknown,16.10
C,16.10.9,Предоставление услуг по пропитке древесины,unknown,16.10
C,16.2,"Производство изделий из дерева, пробки, соломки и материалов для плетения",unknown,16
C,16.21,"Производство шпона, фанеры, деревянных плит и панелей",unknown,16
C,16.21.1,"Производство фанеры, деревянных фанерованных панелей и аналогичных слоистых материалов, древесных плит из древесины и других одревесневших материалов",unknown,16.21
C,16.21.11,"Производство фанеры, деревянных фанерованных панелей и аналогичных слоистых материалов",unknown,16.21
C,16.21.12,Производство древесно-стружечных плит из древесины или других одревесневших материалов,unknown,16.21
C,16.21.13,Производство древесно-волокнистых плит из древесины или других одревесневших материалов,unknown,16.21
C,16.21.2,"Производство листов для облицовки, шпона для фанеры, производство прессованной древесины",unknown,16.21
C,16.21.21,"Производство листов для облицовки, шпона для фанеры",unknown,16.21
C,16.21.22,Производство прессованной древесины,unknown,16.21
C,16.22,Производство сборных паркетных покрытий,unknown,16
C,16.23,Производство прочих деревянных строительных конструкций и столярных изделий,unknown,16
C,16.23.1,Производство деревянных строительных конструкций и столярных изделий,unknown,16.23
C,16.23.2,Производство сборных деревянных строений,unknown,16.23
C,16.24,Производство деревянной тары,unknown,16
C,16.29,"Производство прочих деревянных изделий; производство изделий из пробки, соломки и материалов для плетения",unknown,16
C,16.29.1,Производство прочих деревянных изделий,unknown,16.29
C,16.29.11,"Производство деревянных инструментов, корпусов и рукояток инструментов, рукояток щеток и метелок, обувных колодок и растяжек для обуви",unknown,16.29
C,16.29.12,Производство деревянных столовых и кухонных принадлежностей,unknown,16.29
C,16.29.13,"Производство деревянных статуэток и украшений из дерева, мозаики и инкрустированного дерева, шкатулок, футляров для ювелирных изделий или ножей",unknown,16.29
C,16.29.14,"Производство деревянных рам для картин, фотографий, зеркал или аналогичных предметов и прочих изделий из дерева",unknown,16.29
C,16.29.15,Производство топливных гранул и брикетов из отходов деревопереработки,unknown,16.29
C,16.29.2,"Производство изделий из пробки, соломки и материалов для плетения; производство корзиночных и плетеных изделий",unknown,16.29
C,16.29.21,Производство изделий из пробки,unknown,16.29
C,16.29.22,"Производство изделий из соломки, эспарто (альфы) и прочих материалов для плетения",unknown,16.29
C,16.29.23,Производство корзиночных и плетеных изделий,unknown,16.29
C,16.29.3,"Изготовление изделий из дерева, пробки, соломки и материалов для плетения, корзиночных и плетеных изделий по индивидуальному заказу населения",unknown,16.29
C,17,Производство бумаги и бумажных изделий,unknown,
C,17.1,"Производство целлюлозы, древесной массы, бумаги и картона",unknown,17
C,17.11,Производство целлюлозы и древесной массы,unknown,17
C,17.11.1,Производство целлюлозы,unknown,17.11
C,17.11.2,Производство древесной массы,unknown,17.11
C,17.11.3,Производство макулатурной массы,unknown,17.11
C,17.11.9,Производство прочих волокнистых полуфабрикатов,unknown,17.11
C,17.12,Производство бумаги и картона,unknown,17
C,17.12.1,Производство бумаги,unknown,17.12
C,17.12.11,Производство бумаги из целлюлозы,unknown,17.12
C,17.12.12,Производство бумаги из древесной массы,unknown,17.12
C,17.12.13,Производство бумаги из макулатурной массы,unknown,17.12
C,17.12.2,Производство картона,unknown,17.12
C,17.12.21,Производство картона из целлюлозы,unknown,17.12
C,17.12.22,Производство картона из древесной массы,unknown,17.12
C,17.12.23,Производство картона из макулатурной массы,unknown,17.12
C,17.2,Производство изделий из бумаги и картона,unknown,17
C,17.21,"Производство гофрированной бумаги и картона, бумажной и картонной тары",unknown,17
C,17.22,Производство бумажных изделий хозяйственно-бытового и санитарно-гигиенического назначения,unknown,17
C,17.23,Производство бумажных канцелярских принадлежностей,unknown,17
C,17.24,Производство обоев,unknown,17
C,17.29,Производство прочих изделий из бумаги и картона,unknown,17
C,18,Деятельность полиграфическая и копирование носителей информации,unknown,
C,18.1,Деятельность полиграфическая и предоставление услуг в этой области,unknown,18
C,18.11,Печатание газет,unknown,18
C,18.12,Прочие виды полиграфической деятельности,unknown,18
C,18.12.1,"Печать книг, брошюр, нотных изданий, географических карт и атласов",unknown,18.12
C,18.12.2,Печать журналов и прочих продолжающихся изданий,unknown,18.12
C,18.12.9,"Прочие виды полиграфической деятельности, не включенные в другие группировки",unknown,18.12
C,18.13,Изготовление печатных форм и подготовительная деятельность,unknown,18
C,18.14,Деятельность брошюровочно- переплетная и отделочная и сопутствующие услуги,unknown,18
C,18.2,Копирование записанных носителей информации,unknown,18
C,18.20,Копирование записанных носителей информации,unknown,18
C,19,Производство кокса и нефтепродуктов,unknown,
C,19.1,Производство кокса,unknown,19
C,19.10,Производство кокса,unknown,19
C,19.2,Производство нефтепродуктов,unknown,19
C,19.20,Производство нефтепродуктов,unknown,19
C,19.20.1,Производство жидкого топлива,unknown,19.20
C,19.20.2,Разделение и извлечение фракций из нефтяного (попутного) газа,unknown,19.20
C,19.20.9,Производство прочих нефтепродуктов,unknown,19.20
C,19.3,"Агломерация угля, антрацита и бурого угля (лигнита) и производство термоуглей",unknown,19
C,19.31,Агломерация антрацита,unknown,19
C,19.32,Агломерация угля,unknown,19
C,19.33,Агломерация бурого угля (лигнита),unknown,19
C,19.34,Производство термоуглей,unknown,19
C,19.34.1,Производство термоуглей из антрацита,unknown,19.34
C,19.34.2,Производство термоуглей из бурого угля (лигнита),unknown,19.34
C,19.34.3,"Производство теромуглей из угля за исключением антрацитов, лигнитов и угля каменного коксующегося",unknown,19.34
C,20,Производство химических веществ и химических продуктов,unknown,
C,20.1,"Производство основных химических веществ, удобрений и азотных соединений, пластмасс и синтетического каучука в первичных формах",unknown,20
C,20.11,Производство промышленных газов,unknown,20
C,20.12,Производство красителей и пигментов,unknown,20
C,20.13,Производство прочих основных неорганических химических веществ,unknown,20
C,20.14,Производство прочих основных органических химических веществ,unknown,20
C,20.14.1,Производство углеводородов и их производных,unknown,20.14
C,20.14.2,"Производство спиртов, фенолов, фенолоспиртов и их галогенированных, сульфированных, нитрованных или нитрозированных производных; производство жирных промышленных спиртов",unknown,20.14
C,20.14.3,"Производство промышленных монокарбоновых жирных кислот, карбоновых кислот и их производных",unknown,20.14
C,20.14.4,Производство органических соединений с азотсодержащими функциональными группами,unknown,20.14
C,20.14.5,Производство сераорганических соединений и прочих элементоорганических соединений,unknown,20.14
C,20.14.6,"Производство простых эфиров, органических пероксидов, эпоксидов, ацеталей и полуацеталей, прочих органических соединений",unknown,20.14
C,20.14.7,Производство прочих химических органических основных веществ,unknown,20.14
C,20.15,Производство удобрений и азотных соединений,unknown,20
C,20.15.1,"Производство азотных кислот, сульфоазотных кислот, аммиака",unknown,20.15
C,20.15.2,"Производство хлорида аммония, нитритов",unknown,20.15
C,20.15.3,Производство азотных минеральных или химических удобрений,unknown,20.15
C,20.15.4,Производство фосфорных минеральных или химических удобрений,unknown,20.15
C,20.15.5,Производство калийных минеральных или химических удобрений,unknown,20.15
C,20.15.6,Производство нитрата натрия,unknown,20.15
C,20.15.7,"Производство удобрений, не включенных в другие группировки",unknown,20.15
C,20.15.8,Производство удобрений животного или растительного происхождения,unknown,20.15
C,20.16,Производство пластмасс и синтетических смол в первичных формах,unknown,20
C,20.17,Производство синтетического каучука в первичных формах,unknown,20
C,20.2,Производство пестицидов и прочих агрохимических продуктов,unknown,20
C,20.20,Производство пестицидов и прочих агрохимических продуктов,unknown,20
C,20.3,"Производство красок, лаков и аналогичных материалов для нанесения покрытий, полиграфических красок и мастик",unknown,20
C,20.30,"Производство красок, лаков и аналогичных материалов для нанесения покрытий, полиграфических красок и мастик",unknown,20
C,20.30.1,Производство красок и лаков на основе полимеров,unknown,20.30
C,20.30.2,"Производство прочих красок, лаков, эмалей и аналогичных материалов для нанесения покрытий, художественных и полиграфических красок",unknown,20.30
C,20.4,"Производство мыла и моющих, чистящих и полирующих средств; парфюмерных и косметических средств",unknown,20
C,20.41,"Производство мыла и моющих, чистящих и полирующих средств",unknown,20
C,20.41.1,Производство глицерина,unknown,20.41
C,20.41.2,"Производство органических поверхностно-активных веществ, кроме мыла",unknown,20.41
C,20.41.3,"Производство мыла и моющих средств, чистящих и полирующих средств",unknown,20.41
C,20.41.4,Производство средств для ароматизации и дезодорирования воздуха и восков,unknown,20.41
C,20.42,Производство парфюмерных и косметических средств,unknown,20
C,20.5,Производство прочих химических продуктов,unknown,20
C,20.51,Производство взрывчатых веществ,unknown,20
C,20.52,Производство клеев,unknown,20
C,20.53,Производство эфирных масел,unknown,20
C,20.59,"Производство прочих химических продуктов, не включенных в другие группировки",unknown,20
C,20.59.1,"Производство фотопластинок и фотопленок; фотопленок для моментальных фотоснимков; химических составов и несмешанных продуктов, используемых в фотографии",unknown,20.59
C,20.59.2,"Производство химически модифицированных животных или растительных жиров и масел (включая олифу), непищевых смесей животных или растительных жиров и масел",unknown,20.59
C,20.59.3,Производство чернил для письма и рисования,unknown,20.59
C,20.59.4,"Производство смазочных материалов, присадок к смазочным материалам и антифризов",unknown,20.59
C,20.59.5,"Производство прочих химических продуктов, не включенных в другие группировки",unknown,20.59
C,20.59.6,Производство желатина и его производных,unknown,20.59
C,20.6,Производство химических волокон,unknown,20
C,20.60,Производство химических волокон,unknown,20
C,20.60.1,Производство синтетических волокон,unknown,20.60
C,20.60.2,Производство искусственных волокон,unknown,20.60
C,21,"Производство лекарственных средств и материалов, применяемых в медицинских целях и ветеринарии",unknown,
C,21.1,Производство фармацевтических субстанций,unknown,21
C,21.10,Производство фармацевтических субстанций,unknown,21
C,21.2,"Производство лекарственных препаратов и материалов, применяемых в медицинских целях и ветеринарии",unknown,21
C,21.20,"Производство лекарственных препаратов и материалов, применяемых в медицинских целях и ветеринарии",unknown,21
C,21.20.1,Производство лекарственных препаратов для медицинского применения,unknown,21.20
C,21.20.2,"Производство материалов, применяемых в медицинских целях",unknown,21.20
C,21.20.3,Производство лекарственных препаратов для ветеринарного применения,unknown,21.20
C,21.20.4,"Производство материалов, применяемых в ветеринарных целях",unknown,21.20
C,22,Производство резиновых и пластмассовых изделий,unknown,
C,22.1,Производство резиновых изделий,unknown,22
C,22.11,"Производство резиновых шин, покрышек и камер; восстановление резиновых шин и покрышек",unknown,22
C,22.19,Производство прочих резиновых изделий,unknown,22
C,22.19.1,"Производство регенерированной резины в первичной форме или в виде пластин, листов или полос (лент)",unknown,22.19
C,22.19.2,"Производство резиновых смесей и изделий из них; производство вулканизированной резины в виде нити, корда, пластин, листов, полос, прутков и профилей",unknown,22.19
C,22.19.3,"Производство труб, трубок, рукавов и шлангов из вулканизированной резины",unknown,22.19
C,22.19.4,"Производство конвейерных лент и приводных ремней, бельтинга из вулканизированной резины",unknown,22.19
C,22.19.5,"Производство прорезиненных текстильных материалов, кроме кордных тканей",unknown,22.19
C,22.19.6,Производство предметов одежды и ее аксессуаров из вулканизированной резины,unknown,22.19
C,22.19.7,"Производство изделий из вулканизированной резины, не включенных в другие группировки",unknown,22.19
C,22.2,Производство изделий из пластмасс,unknown,22
C,22.21,"Производство пластмассовых плит, полос, труб и профилей",unknown,22
C,22.21.1,Производство труб и фитингов из реактопластов,unknown,22.21
C,22.21.9,"Производство пластмассовых плит, полос, труб и профилей из прочих материалов",unknown,22.21
C,22.22,Производство пластмассовых изделий для упаковывания товаров,unknown,22
C,22.23,"Производство пластмассовых изделий, используемых в строительстве",unknown,22
C,22.23.1,"Производство материалов, изделий и конструкций строительного назначения из полимерных композитов",unknown,22.23
C,22.23.9,"Производство прочих пластмассовых изделий, используемых в строительстве",unknown,22.23
C,22.29,Производство прочих пластмассовых изделий,unknown,22
C,22.29.1,"Производство предметов одежды и аксессуаров для нее, включая перчатки, из пластмасс",unknown,22.29
C,22.29.2,"Производство прочих изделий из пластмасс, не включенных в другие группировки, кроме устройств пломбировочных из пластика",unknown,22.29
C,22.29.3,Производство устройств пломбировочных из пластика,unknown,22.29
C,22.29.9,Предоставление услуг в области производства прочих пластмассовых изделий,unknown,22.29
C,23,Производство прочей неметаллической минеральной продукции,unknown,
C,23.1,Производство стекла и изделий из стекла,unknown,23
C,23.11,Производство листового стекла,unknown,23
C,23.11.1,Производство листового тянутого стекла,unknown,23.11
C,23.11.2,"Производство листового узорчатого, прокатного (но не обработанного другим способом): неармированного стекла",unknown,23.11
C,23.11.3,"Производство листового узорчатого, прокатного (но не обработанного другим способом): армированного стекла",unknown,23.11
C,23.11.4,"Производство бесцветного листового стекла, изготовленного методом флоат",unknown,23.11
C,23.11.5,Производство листового матового стекла,unknown,23.11
C,23.11.6,Производство полированного стекла в листах (кроме изготовленного методом флоат),unknown,23.11
C,23.11.7,Производство листового стекла с покрытием (кроме лакокрасочного в т.ч. эмалевого),unknown,23.11
C,23.11.9,"Производство листового стекла, прочего",unknown,23.11
C,23.12,Формирование и обработка листового стекла,unknown,23
C,23.12.1,Производство упрочненного (в том числе термически упрочненного и закаленного) стекла,unknown,23.12
C,23.12.2,Производство стеклянных зеркал,unknown,23.12
C,23.12.3,Производство многослойного стекла для строительства,unknown,23.12
C,23.12.4,Производство безопасного многослойного стекла для транспорта (в том числе наземного),unknown,23.12
C,23.12.5,Производство стеклопакетов,unknown,23.12
C,23.13,Производство полых стеклянных изделий,unknown,23
C,23.13.1,Производство бутылок и прочих емкостей из стекла или хрусталя,unknown,23.13
C,23.13.2,Производство стаканов и прочих сосудов для питья из стекла или хрусталя,unknown,23.13
C,23.13.3,Производство столовой и кухонной посуды из стекла или хрусталя,unknown,23.13
C,23.13.4,Производство туалетных и канцелярских принадлежностей из стекла или хрусталя,unknown,23.13
C,23.13.5,Производство украшений для интерьера и аналогичных изделий из стекла или хрусталя,unknown,23.13
C,23.13.6,Производство стеклянных колб для вакуумных сосудов,unknown,23.13
C,23.14,Производство стекловолокна,unknown,23
C,23.19,"Производство и обработка прочих стеклянных изделий, включая технические изделия из стекла",unknown,23
C,23.19.1,"Производство необработанного стекла в блоках, в виде шаров, прутков, труб или трубок",unknown,23.19
C,23.19.2,"Производство блоков для мощения, стеклоблоков, плит и прочих изделий из прессованного или отформованного стекла, используемых в строительстве; производство стекла для витражей; производство многоячеистого стекла или пеностекла в блоках, плитах и аналогичных формах",unknown,23.19
C,23.19.3,"Производство стеклянных колб для электрических ламп, электронно-лучевых приборов или аналогичных изделий",unknown,23.19
C,23.19.4,"Производство стекол для часов или очков, не подвергнутых оптической обработке",unknown,23.19
C,23.19.5,"Производство посуды для лабораторных, фармацевтических и гигиенических целей из стекла; производство ампул и прочих изделий из медицинского стекла",unknown,23.19
C,23.19.6,"Производство стеклянных деталей электрических ламп и осветительной арматуры, световых указателей, световых табло и аналогичных изделий",unknown,23.19
C,23.19.7,Производство электрических изоляторов из стекла,unknown,23.19
C,23.19.9,"Производство прочих изделий из стекла, не включенных в другие группировки",unknown,23.19
C,23.2,Производство огнеупорных изделий,unknown,23
C,23.20,Производство огнеупорных изделий,unknown,23
C,23.20.1,"Производство огнеупорных кирпичей, блоков, плиток",unknown,23.20
C,23.20.2,"Производство огнеупорных цементов, растворов, бетонов и аналогичных составов",unknown,23.20
C,23.20.3,Производство безобжиговых огнеупорных изделий,unknown,23.20
C,23.20.9,Производство прочих огнеупорных керамических изделий,unknown,23.20
C,23.3,Производство строительных керамических материалов,unknown,23
C,23.31,Производство керамических плит и плиток,unknown,23
C,23.32,"Производство кирпича, черепицы и прочих строительных изделий из обожженной глины",unknown,23
C,23.4,Производство прочих фарфоровых и керамических изделий,unknown,23
C,23.41,Производство хозяйственных и декоративных керамических изделий,unknown,23
C,23.41.1,Производство столовой и кухонной керамической посуды,unknown,23.41
C,23.41.2,Производство прочих хозяйственных и туалетных керамических принадлежностей,unknown,23.41
C,23.41.3,Производство статуэток и прочих декоративных керамических изделий,unknown,23.41
C,23.42,Производство керамических санитарно-технических изделий,unknown,23
C,23.43,Производство керамических изоляторов и изолирующей арматуры,unknown,23
C,23.44,Производство прочих технических керамических изделий,unknown,23
C,23.44.1,"Производство керамических изделий лабораторного, химического и промышленного назначения",unknown,23.44
C,23.44.2,Производство керамических и ферритовых магнитов,unknown,23.44
C,23.49,Производство прочих керамических изделий,unknown,23
C,23.49.1,"Производство керамических горшков, банок, кувшинов и подобных изделий, используемых для транспортирования или упаковывания товаров",unknown,23.49
C,23.49.9,"Производство керамических изделий, не включенных в другие группировки",unknown,23.49
C,23.5,"Производство цемента, извести и гипса",unknown,23
C,23.51,Производство цемента,unknown,23
C,23.52,Производство извести и гипса,unknown,23
C,23.52.1,"Производство негашеной, гашеной и гидравлической извести",unknown,23.52
C,23.52.2,Производство гипса,unknown,23.52
